# Number of Zones: 1
# Number of Rooms: 1
# Simulation Duration: 2674800 seconds
# Time Step: 600 seconds 
# Number of Time Instances: 4458
# Thermal Capacity of Room (C): 2000 kJ/K 
# Thermal Capacity of SPOT Region (C_): 200 kJ/K 
# Heat Transfer Coefficient for Outside (alpha_o): 0.048 kJ/K.s 
# Heat Transfer Coefficient for Regions (alpha_r): 0.1425 kJ/K.s 
# Heat Load Due to Lightening and Equipments (Q_l): 0.1 kW 
# Heat Load Due to Presence of Occupants (Q_h): 0.1 kW 
# Heat Load of SPOT Unit (Q_s): 0.7 kW 
# Coefficient of Fan Power Consumption (fan_coef): 0.094
# Density of Air (density): 1.225 kg/m3 
# Specific Heat Capacity of Air (specific_heat): 1.003 kJ/kg.K 
# Parameter-1 of Learned PMV Model: 0.2466
# Parameter-2 of Learned PMV Model: 1.4075
# Parameter-3 of Learned PMV Model: 0.581
# Parameter-4 of Learned PMV Model: 5.4668
# Heating Efficiency of AHU: 0.9
# Cooling Efficiency of AHU: 0.9

S_{SPOT}^1, Occupancy^1, T_{HVAC}^1, T_{SPOT}^1, T_{NoSPOT}^1, DeltaT_{SPOT}^1, DeltaT_{NoSPOT}^1, PPV^1, T_{MixedAir}, T_{ext}, P_{AHU}
1, 1, 16.3997, 22.0137, 16.6663, 5.61403, 0.266667, -0.0382183, 16.791, -4.1, 1.60634
1, 1, 16.3851, 21.9992, 16.6518, 5.61403, 0.266667, -0.0418038, 16.8393, -3.8, 1.60304
1, 1, 16.3754, 21.9894, 16.6421, 5.61403, 0.266667, -0.0442064, 16.8315, -3.8, 1.60358
1, 1, 16.366, 21.98, 16.6326, 5.61403, 0.266667, -0.0465299, 16.824, -3.8, 1.60409
1, 1, 16.3569, 21.9709, 16.6235, 5.61403, 0.266667, -0.0487773, 16.8167, -3.8, 1.60459
1, 1, 16.348, 21.9621, 16.6147, 5.61403, 0.266667, -0.0509508, 16.8097, -3.8, 1.60507
1, 1, 16.3395, 21.9536, 16.6062, 5.61403, 0.266667, -0.0530532, 16.8028, -3.8, 1.60553
1, 1, 16.3313, 21.9453, 16.5979, 5.61403, 0.266667, -0.0550861, 16.8363, -3.6, 1.60325
1, 1, 16.3262, 21.9402, 16.5928, 5.61403, 0.266667, -0.0563424, 16.8322, -3.6, 1.60353
1, 1, 16.3213, 21.9353, 16.5879, 5.61403, 0.266667, -0.0575578, 16.8282, -3.6, 1.6038
1, 1, 16.3165, 21.9305, 16.5832, 5.61403, 0.266667, -0.0587327, 16.8244, -3.6, 1.60406
1, 1, 16.3119, 21.9259, 16.5785, 5.61403, 0.266667, -0.0598691, 16.8207, -3.6, 1.60431
1, 1, 16.3074, 21.9215, 16.5741, 5.61403, 0.266667, -0.0609683, 16.8172, -3.6, 1.60456
1, 1, 16.3031, 21.9171, 16.5698, 5.61403, 0.266667, -0.0620313, 16.8537, -3.4, 1.60206
1, 1, 16.3018, 21.9159, 16.5685, 5.61403, 0.266667, -0.0623493, 16.8527, -3.4, 1.60213
1, 1, 16.3006, 21.9146, 16.5672, 5.61403, 0.266667, -0.0626569, 16.8517, -3.4, 1.6022
1, 1, 16.2994, 21.9134, 16.566, 5.61403, 0.266667, -0.0629542, 16.8507, -3.4, 1.60227
1, 1, 16.2982, 21.9122, 16.5649, 5.61403, 0.266667, -0.063242, 16.8498, -3.4, 1.60233
1, 1, 16.2971, 21.9111, 16.5637, 5.61403, 0.266667, -0.06352, 16.8489, -3.4, 1.60239
1, 1, 16.296, 21.91, 16.5627, 5.61403, 0.266667, -0.063789, 16.208, -6.6, 1.64614
1, 1, 16.2488, 21.8629, 16.5155, 5.61403, 0.266667, -0.0754128, 16.1703, -6.6, 1.64871
1, 1, 16.2033, 21.8173, 16.4699, 5.61403, 0.266667, -0.0866552, 16.1338, -6.6, 1.6512
1, 1, 16.1592, 21.7732, 16.4258, 5.61403, 0.266667, -0.0975283, 16.0986, -6.6, 1.65361
1, 1, 16.1165, 21.7306, 16.3832, 5.61403, 0.266667, -0.108044, 16.0644, -6.6, 1.65594
1, 1, 16.0753, 21.6893, 16.3419, 5.61403, 0.266667, -0.118214, 16.0315, -6.6, 1.65819
1, 1, 16.0354, 21.6494, 16.3021, 5.61403, 0.266667, -0.128051, 15.8595, -7.3, 1.66992
1, 1, 15.9867, 21.6008, 16.2534, 5.61403, 0.266667, -0.140051, 15.8206, -7.3, 1.67258
1, 1, 15.9397, 21.5537, 16.2063, 5.61403, 0.266667, -0.151657, 15.783, -7.3, 1.67515
1, 1, 15.8942, 21.5082, 16.1608, 5.61403, 0.266667, -0.162881, 15.7465, -7.3, 1.67764
1, 1, 15.8501, 21.4642, 16.1168, 5.61403, 0.266667, -0.173738, 15.7113, -7.3, 1.68004
1, 1, 15.8076, 21.4216, 16.0742, 5.61403, 0.266667, -0.184237, 15.6773, -7.3, 1.68237
1, 1, 15.7664, 21.3804, 16.033, 5.61403, 0.266667, -0.194392, 15.6043, -7.5, 1.68734
1, 1, 15.7237, 21.3377, 15.9903, 5.61403, 0.266667, -0.204924, 15.5702, -7.5, 1.68968
1, 1, 15.6824, 21.2964, 15.949, 5.61403, 0.266667, -0.21511, 15.5371, -7.5, 1.69193
1, 1, 15.6424, 21.2564, 15.9091, 5.61403, 0.266667, -0.224962, 15.5052, -7.5, 1.69411
1, 1, 15.6038, 21.2178, 15.8704, 5.61403, 0.266667, -0.23449, 15.4742, -7.5, 1.69622
1, 1, 15.5664, 21.1804, 15.8331, 5.61403, 0.266667, -0.243706, 15.4443, -7.5, 1.69826
1, 1, 15.5303, 21.1443, 15.7969, 5.61403, 0.266667, -0.252618, 15.1954, -8.6, 1.71526
1, 1, 15.4795, 21.0935, 15.7461, 5.61403, 0.266667, -0.265145, 15.1548, -8.6, 1.71803
1, 1, 15.4303, 21.0444, 15.697, 5.61403, 0.266667, -0.27726, 15.1155, -8.6, 1.72071
1, 1, 15.3828, 20.9968, 15.6495, 5.61403, 0.266667, -0.288977, 15.0775, -8.6, 1.72331
1, 1, 15.3369, 20.9509, 15.6035, 5.61403, 0.266667, -0.30031, 15.0407, -8.6, 1.72582
1, 1, 15.2924, 20.9064, 15.5591, 5.61403, 0.266667, -0.311271, 15.0052, -8.6, 1.72824
1, 1, 15.2494, 20.8635, 15.5161, 5.61403, 0.266667, -0.321872, 15.0908, -8, 1.7224
1, 1, 15.2165, 20.8305, 15.4832, 5.61403, 0.266667, -0.329994, 15.0644, -8, 1.7242
1, 1, 15.1846, 20.7987, 15.4513, 5.61403, 0.266667, -0.33785, 15.0389, -8, 1.72594
1, 1, 15.1538, 20.7679, 15.4205, 5.61403, 0.266667, -0.345447, 15.0143, -8, 1.72762
1, 1, 15.124, 20.7381, 15.3907, 5.61403, 0.266667, -0.352796, 14.9904, -8, 1.72925
1, 1, 15.0952, 20.7092, 15.3619, 5.61403, 0.266667, -0.359903, 14.9674, -8, 1.73082
1, 1, 15.0673, 20.6814, 15.334, 5.61403, 0.266667, -0.366776, 15.0051, -7.7, 1.72825
1, 1, 15.0447, 20.6587, 15.3114, 5.61403, 0.266667, -0.372359, 14.987, -7.7, 1.72948
1, 1, 15.0228, 20.6368, 15.2895, 5.61403, 0.266667, -0.377758, 14.9695, -7.7, 1.73068
1, 1, 15.0016, 20.6157, 15.2683, 5.61403, 0.266667, -0.382981, 14.9525, -7.7, 1.73184
1, 1, 14.9811, 20.5952, 15.2478, 5.61403, 0.266667, -0.388031, 14.9361, -7.7, 1.73296
1, 1, 14.9613, 20.5754, 15.228, 5.61403, 0.266667, -0.392916, 14.9203, -7.7, 1.73404
1, 1, 14.9422, 20.5562, 15.2088, 5.61403, 0.266667, -0.397641, 15.165, -6.4, 1.71734
1, 1, 14.9424, 20.5564, 15.209, 5.61403, 0.266667, -0.397594, 15.1651, -6.4, 1.71733
1, 1, 14.9425, 20.5566, 15.2092, 5.61403, 0.266667, -0.397549, 15.1653, -6.4, 1.71732
1, 1, 14.9427, 20.5568, 15.2094, 5.61403, 0.266667, -0.397504, 15.1654, -6.4, 1.71731
1, 1, 14.9429, 20.5569, 15.2096, 5.61403, 0.266667, -0.397462, 15.1655, -6.4, 1.7173
1, 1, 14.9431, 20.5571, 15.2097, 5.61403, 0.266667, -0.397421, 15.1657, -6.4, 1.71729
1, 1, 14.9432, 20.5573, 15.2099, 5.61403, 0.266667, -0.397381, 15.6058, -4.2, 1.68724
1, 1, 14.9751, 20.5891, 15.2417, 5.61403, 0.266667, -0.38953, 15.6313, -4.2, 1.68551
1, 1, 15.0058, 20.6199, 15.2725, 5.61403, 0.266667, -0.381938, 15.6559, -4.2, 1.68382
1, 1, 15.0356, 20.6497, 15.3023, 5.61403, 0.266667, -0.374594, 15.6797, -4.2, 1.6822
1, 1, 15.0644, 20.6785, 15.3311, 5.61403, 0.266667, -0.367491, 15.7028, -4.2, 1.68062
1, 1, 15.0923, 20.7063, 15.359, 5.61403, 0.266667, -0.360621, 15.7251, -4.2, 1.6791
1, 1, 15.1192, 20.7333, 15.3859, 5.61403, 0.266667, -0.353978, 16.1866, -2, 1.6476
1, 1, 15.177, 20.791, 15.4436, 5.61403, 0.266667, -0.339739, 16.2328, -2, 1.64445
1, 1, 15.2328, 20.8468, 15.4995, 5.61403, 0.266667, -0.325969, 16.2775, -2, 1.6414
1, 1, 15.2868, 20.9009, 15.5535, 5.61403, 0.266667, -0.312651, 16.3207, -2, 1.63845
1, 1, 15.3391, 20.9531, 15.6057, 5.61403, 0.266667, -0.299769, 16.3625, -2, 1.63559
1, 1, 15.3896, 21.0036, 15.6562, 5.61403, 0.266667, -0.287311, 16.4029, -2, 1.63284
1, 1, 15.4384, 21.0525, 15.7051, 5.61403, 0.266667, -0.275262, 17.202, 1.8, 1.57829
1, 1, 15.5404, 21.1544, 15.8071, 5.61403, 0.266667, -0.250114, 17.2836, 1.8, 1.57272
1, 1, 15.639, 21.2531, 15.9057, 5.61403, 0.266667, -0.225791, 17.3625, 1.8, 1.56733
1, 1, 15.7344, 21.3485, 16.0011, 5.61403, 0.266667, -0.202268, 17.4388, 1.8, 1.56213
1, 1, 15.8267, 21.4407, 16.0934, 5.61403, 0.266667, -0.179517, 17.5126, 1.8, 1.55709
1, 1, 15.9159, 21.53, 16.1826, 5.61403, 0.266667, -0.157512, 17.584, 1.8, 1.55221
1, 1, 16.0022, 21.6163, 16.2689, 5.61403, 0.266667, -0.13623, 17.833, 2.7, 1.53522
1, 1, 16.0987, 21.7127, 16.3653, 5.61403, 0.266667, -0.112451, 17.9102, 2.7, 1.52995
1, 1, 16.1919, 21.806, 16.4586, 5.61403, 0.266667, -0.0894529, 17.9848, 2.7, 1.52486
1, 1, 16.2821, 21.8962, 16.5488, 5.61403, 0.266667, -0.0672094, 18.0569, 2.7, 1.51993
1, 1, 16.3694, 21.9834, 16.636, 5.61403, 0.266667, -0.045696, 18.1267, 2.7, 1.51517
1, 1, 16.4537, 22.0678, 16.7204, 5.61403, 0.266667, -0.024889, 18.1942, 2.7, 1.51056
1, 1, 16.5353, 22.1494, 16.802, 5.61403, 0.266667, -0.00476548, 18.1995, 2.4, 1.5102
1, 1, 16.6099, 22.224, 16.8766, 5.61403, 0.266667, 0.0136323, 18.2592, 2.4, 1.50612
1, 1, 16.6821, 22.2961, 16.9488, 5.61403, 0.266667, 0.0314262, 18.3169, 2.4, 1.50218
1, 1, 16.7519, 22.3659, 17.0186, 5.61403, 0.266667, 0.048636, 18.3727, 2.4, 1.49837
1, 1, 16.8194, 22.4334, 17.0861, 5.61403, 0.266667, 0.0652808, 18.4267, 2.4, 1.49469
1, 1, 16.8847, 22.4987, 17.1513, 5.61403, 0.266667, 0.0813791, 18.479, 2.4, 1.49112
1, 1, 16.9478, 22.5618, 17.2145, 5.61403, 0.266667, 0.0969491, 18.5695, 2.6, 1.48494
1, 1, 17.0117, 22.6258, 17.2784, 5.61403, 0.266667, 0.112718, 18.6206, 2.6, 1.48145
1, 1, 17.0736, 22.6876, 17.3403, 5.61403, 0.266667, 0.127969, 18.6701, 2.6, 1.47808
1, 1, 17.1334, 22.7474, 17.4001, 5.61403, 0.266667, 0.14272, 18.718, 2.6, 1.47481
1, 1, 17.1913, 22.8053, 17.4579, 5.61403, 0.266667, 0.156986, 18.7642, 2.6, 1.47165
1, 1, 17.2472, 22.8612, 17.5139, 5.61403, 0.266667, 0.170784, 18.809, 2.6, 1.46859
1, 1, 17.3013, 22.9154, 17.568, 5.61403, 0.266667, 0.184128, 18.8723, 2.7, 1.46427
1, 1, 17.3551, 22.9691, 17.6218, 5.61403, 0.266667, 0.19739, 18.9153, 2.7, 1.46134
1, 1, 17.4071, 23.0212, 17.6738, 5.61403, 0.266667, 0.210217, 18.9569, 2.7, 1.4585
1, 1, 17.4574, 23.0715, 17.7241, 5.61403, 0.266667, 0.222622, 18.9972, 2.7, 1.45575
1, 1, 17.5061, 23.1201, 17.7727, 5.61403, 0.266667, 0.23462, 19.0361, 2.7, 1.45309
1, 1, 17.5531, 23.1672, 17.8198, 5.61403, 0.266667, 0.246224, 19.0737, 2.7, 1.45052
1, 1, 17.5986, 23.2127, 17.8653, 5.61403, 0.266667, 0.257447, 18.8301, 1.3, 1.46715
1, 1, 17.6225, 23.2365, 17.8892, 5.61403, 0.266667, 0.263331, 18.8492, 1.3, 1.46585
1, 1, 17.6456, 23.2596, 17.9122, 5.61403, 0.266667, 0.269021, 18.8677, 1.3, 1.46459
1, 1, 17.6679, 23.2819, 17.9346, 5.61403, 0.266667, 0.274524, 18.8855, 1.3, 1.46337
1, 1, 17.6895, 23.3035, 17.9561, 5.61403, 0.266667, 0.279847, 18.9028, 1.3, 1.46219
1, 1, 17.7104, 23.3244, 17.977, 5.61403, 0.266667, 0.284995, 18.9195, 1.3, 1.46105
1, 1, 17.7305, 23.3446, 17.9972, 5.61403, 0.266667, 0.289974, 18.4557, -1.1, 1.49271
1, 1, 17.7155, 23.3295, 17.9822, 5.61403, 0.266667, 0.286267, 18.4436, -1.1, 1.49353
1, 1, 17.701, 23.315, 17.9676, 5.61403, 0.266667, 0.282681, 18.432, -1.1, 1.49433
1, 1, 17.6869, 23.3009, 17.9536, 5.61403, 0.266667, 0.279214, 18.4208, -1.1, 1.4951
1, 1, 17.6733, 23.2873, 17.94, 5.61403, 0.266667, 0.27586, 18.4099, -1.1, 1.49584
1, 1, 17.6602, 23.2742, 17.9268, 5.61403, 0.266667, 0.272616, 18.3994, -1.1, 1.49656
1, 1, 17.6474, 23.2615, 17.9141, 5.61403, 0.266667, 0.269479, 18.0492, -2.8, 1.52046
1, 1, 17.6107, 23.2247, 17.8773, 5.61403, 0.266667, 0.260408, 18.0198, -2.8, 1.52247
1, 1, 17.5751, 23.1891, 17.8417, 5.61403, 0.266667, 0.251635, 17.9913, -2.8, 1.52441
1, 1, 17.5407, 23.1547, 17.8073, 5.61403, 0.266667, 0.24315, 17.9638, -2.8, 1.52629
1, 1, 17.5074, 23.1214, 17.7741, 5.61403, 0.266667, 0.234943, 17.9371, -2.8, 1.52811
1, 1, 17.4752, 23.0892, 17.7419, 5.61403, 0.266667, 0.227007, 17.9114, -2.8, 1.52987
1, 1, 17.4441, 23.0581, 17.7107, 5.61403, 0.266667, 0.219331, 17.7465, -3.5, 1.54112
1, 1, 17.4039, 23.0179, 17.6706, 5.61403, 0.266667, 0.209421, 17.7143, -3.5, 1.54332
1, 1, 17.365, 22.9791, 17.6317, 5.61403, 0.266667, 0.199836, 17.6832, -3.5, 1.54544
1, 1, 17.3274, 22.9415, 17.5941, 5.61403, 0.266667, 0.190565, 17.6532, -3.5, 1.54749
1, 1, 17.2911, 22.9051, 17.5577, 5.61403, 0.266667, 0.181599, 17.6241, -3.5, 1.54948
1, 1, 17.2559, 22.8699, 17.5226, 5.61403, 0.266667, 0.172928, 17.596, -3.5, 1.5514
1, 1, 17.2219, 22.8359, 17.4886, 5.61403, 0.266667, 0.164541, 17.7087, -2.8, 1.5437
1, 1, 17.1991, 22.8131, 17.4658, 5.61403, 0.266667, 0.158915, 17.6905, -2.8, 1.54494
1, 1, 17.177, 22.7911, 17.4437, 5.61403, 0.266667, 0.153474, 17.6728, -2.8, 1.54615
1, 1, 17.1557, 22.7697, 17.4223, 5.61403, 0.266667, 0.148212, 17.6558, -2.8, 1.54731
1, 1, 17.135, 22.7491, 17.4017, 5.61403, 0.266667, 0.143122, 17.6393, -2.8, 1.54844
1, 1, 17.1151, 22.7291, 17.3817, 5.61403, 0.266667, 0.1382, 17.6233, -2.8, 1.54953
1, 1, 17.0958, 22.7098, 17.3624, 5.61403, 0.266667, 0.133439, 17.3678, -4, 1.56697
1, 1, 17.0598, 22.6739, 17.3265, 5.61403, 0.266667, 0.124572, 17.3391, -4, 1.56893
1, 1, 17.025, 22.6391, 17.2917, 5.61403, 0.266667, 0.115998, 17.3113, -4, 1.57083
1, 1, 16.9914, 22.6055, 17.2581, 5.61403, 0.266667, 0.107705, 17.2844, -4, 1.57267
1, 1, 16.9589, 22.5729, 17.2256, 5.61403, 0.266667, 0.0996837, 17.2583, -4, 1.57444
1, 1, 16.9274, 22.5415, 17.1941, 5.61403, 0.266667, 0.0919262, 17.2332, -4, 1.57616
1, 1, 16.897, 22.511, 17.1637, 5.61403, 0.266667, 0.0844232, 17.2288, -3.9, 1.57646
1, 1, 16.869, 22.4831, 17.1357, 5.61403, 0.266667, 0.0775217, 17.2064, -3.9, 1.57798
1, 1, 16.842, 22.456, 17.1086, 5.61403, 0.266667, 0.0708465, 17.1848, -3.9, 1.57946
1, 1, 16.8158, 22.4298, 17.0824, 5.61403, 0.266667, 0.0643904, 17.1638, -3.9, 1.58089
1, 1, 16.7905, 22.4045, 17.0571, 5.61403, 0.266667, 0.0581465, 17.1436, -3.9, 1.58227
1, 1, 16.766, 22.38, 17.0326, 5.61403, 0.266667, 0.0521072, 17.124, -3.9, 1.58361
1, 1, 16.7423, 22.3563, 17.0089, 5.61403, 0.266667, 0.0462663, 17.205, -3.4, 1.57808
1, 1, 16.7266, 22.3406, 16.9932, 5.61403, 0.266667, 0.042393, 17.1925, -3.4, 1.57894
1, 1, 16.7114, 22.3254, 16.978, 5.61403, 0.266667, 0.0386471, 17.1803, -3.4, 1.57977
1, 1, 16.6967, 22.3107, 16.9634, 5.61403, 0.266667, 0.0350235, 17.1686, -3.4, 1.58057
1, 1, 16.6825, 22.2965, 16.9491, 5.61403, 0.266667, 0.0315189, 17.1572, -3.4, 1.58135
1, 1, 16.6687, 22.2828, 16.9354, 5.61403, 0.266667, 0.0281295, 17.1462, -3.4, 1.5821
1, 1, 16.6554, 22.2695, 16.9221, 5.61403, 0.266667, 0.0248512, 16.9756, -4.2, 1.59374
1, 1, 16.6311, 22.2451, 16.8977, 5.61403, 0.266667, 0.0188401, 16.9561, -4.2, 1.59507
1, 1, 16.6075, 22.2215, 16.8742, 5.61403, 0.266667, 0.0130265, 16.9372, -4.2, 1.59636
1, 1, 16.5847, 22.1987, 16.8513, 5.61403, 0.266667, 0.00740347, 16.919, -4.2, 1.59761
1, 1, 16.5626, 22.1767, 16.8293, 5.61403, 0.266667, 0.00196526, 16.9013, -4.2, 1.59881
1, 1, 16.5413, 22.1553, 16.808, 5.61403, 0.266667, -0.00329469, 16.8843, -4.2, 1.59998
1, 1, 16.5207, 22.1347, 16.7873, 5.61403, 0.266667, -0.00838202, 16.5078, -6, 1.62568
1, 1, 16.4748, 22.0888, 16.7415, 5.61403, 0.266667, -0.019694, 16.4711, -6, 1.62818
1, 1, 16.4304, 22.0445, 16.6971, 5.61403, 0.266667, -0.0306348, 16.4356, -6, 1.6306
1, 1, 16.3875, 22.0016, 16.6542, 5.61403, 0.266667, -0.0412164, 16.4012, -6, 1.63295
1, 1, 16.346, 21.9601, 16.6127, 5.61403, 0.266667, -0.0514508, 16.368, -6, 1.63521
1, 1, 16.3059, 21.9199, 16.5725, 5.61403, 0.266667, -0.0613488, 16.3359, -6, 1.63741
1, 1, 16.2671, 21.8811, 16.5337, 5.61403, 0.266667, -0.0709219, 16.3249, -5.9, 1.63816
1, 1, 16.231, 21.845, 16.4976, 5.61403, 0.266667, -0.0798257, 16.296, -5.9, 1.64013
1, 1, 16.196, 21.8101, 16.4627, 5.61403, 0.266667, -0.0884369, 16.2681, -5.9, 1.64204
1, 1, 16.1623, 21.7763, 16.4289, 5.61403, 0.266667, -0.0967654, 16.241, -5.9, 1.64388
1, 1, 16.1296, 21.7436, 16.3963, 5.61403, 0.266667, -0.104821, 16.2149, -5.9, 1.64567
1, 1, 16.098, 21.712, 16.3647, 5.61403, 0.266667, -0.112612, 16.1896, -5.9, 1.64739
1, 1, 16.0674, 21.6815, 16.3341, 5.61403, 0.266667, -0.120147, 16.4652, -4.4, 1.62858
1, 1, 16.0595, 21.6735, 16.3262, 5.61403, 0.266667, -0.122108, 16.4588, -4.4, 1.62902
1, 1, 16.0518, 21.6658, 16.3185, 5.61403, 0.266667, -0.124004, 16.4527, -4.4, 1.62944
1, 1, 16.0444, 21.6584, 16.311, 5.61403, 0.266667, -0.125838, 16.4467, -4.4, 1.62984
1, 1, 16.0372, 21.6512, 16.3038, 5.61403, 0.266667, -0.127613, 16.441, -4.4, 1.63024
1, 1, 16.0302, 21.6442, 16.2969, 5.61403, 0.266667, -0.129328, 16.4354, -4.4, 1.63062
1, 1, 16.0235, 21.6375, 16.2902, 5.61403, 0.266667, -0.130988, 16.21, -5.5, 1.646
1, 1, 16.0011, 21.6152, 16.2678, 5.61403, 0.266667, -0.136499, 16.1921, -5.5, 1.64722
1, 1, 15.9795, 21.5936, 16.2462, 5.61403, 0.266667, -0.141829, 16.1748, -5.5, 1.6484
1, 1, 15.9586, 21.5726, 16.2253, 5.61403, 0.266667, -0.146985, 16.1581, -5.5, 1.64954
1, 1, 15.9384, 21.5524, 16.2051, 5.61403, 0.266667, -0.151971, 16.1419, -5.5, 1.65065
1, 1, 15.9188, 21.5329, 16.1855, 5.61403, 0.266667, -0.156794, 16.1263, -5.5, 1.65172
1, 1, 15.8999, 21.514, 16.1666, 5.61403, 0.266667, -0.161458, 16.4512, -3.8, 1.62954
1, 1, 15.9061, 21.5201, 16.1728, 5.61403, 0.266667, -0.159932, 16.4561, -3.8, 1.6292
1, 1, 15.9121, 21.5261, 16.1788, 5.61403, 0.266667, -0.158456, 16.4609, -3.8, 1.62887
1, 1, 15.9179, 21.5319, 16.1845, 5.61403, 0.266667, -0.157029, 16.4655, -3.8, 1.62856
1, 1, 15.9235, 21.5375, 16.1901, 5.61403, 0.266667, -0.155649, 16.47, -3.8, 1.62825
1, 1, 15.9289, 21.5429, 16.1956, 5.61403, 0.266667, -0.154314, 16.4743, -3.8, 1.62796
1, 1, 15.9341, 21.5482, 16.2008, 5.61403, 0.266667, -0.153023, 16.1785, -5.3, 1.64815
1, 1, 15.9176, 21.5316, 16.1843, 5.61403, 0.266667, -0.1571, 16.1653, -5.3, 1.64905
1, 1, 15.9016, 21.5156, 16.1683, 5.61403, 0.266667, -0.161044, 16.1525, -5.3, 1.64993
1, 1, 15.8861, 21.5002, 16.1528, 5.61403, 0.266667, -0.164859, 16.1401, -5.3, 1.65077
1, 1, 15.8712, 21.4852, 16.1378, 5.61403, 0.266667, -0.168548, 16.1282, -5.3, 1.65159
1, 1, 15.8567, 21.4707, 16.1234, 5.61403, 0.266667, -0.172116, 16.1166, -5.3, 1.65238
1, 1, 15.8427, 21.4567, 16.1094, 5.61403, 0.266667, -0.175567, 16.0854, -5.4, 1.65451
1, 1, 15.8277, 21.4418, 16.0944, 5.61403, 0.266667, -0.179259, 16.0734, -5.4, 1.65532
1, 1, 15.8133, 21.4273, 16.0799, 5.61403, 0.266667, -0.182831, 16.0618, -5.4, 1.65612
1, 1, 15.7992, 21.4133, 16.0659, 5.61403, 0.266667, -0.186285, 16.0506, -5.4, 1.65688
1, 1, 15.7857, 21.3997, 16.0524, 5.61403, 0.266667, -0.189626, 16.0398, -5.4, 1.65762
1, 1, 15.7726, 21.3866, 16.0393, 5.61403, 0.266667, -0.192857, 16.0293, -5.4, 1.65834
1, 1, 15.7599, 21.374, 16.0266, 5.61403, 0.266667, -0.195982, 16.7192, -1.9, 1.61125
1, 1, 15.7981, 21.4121, 16.0647, 5.61403, 0.266667, -0.186576, 16.7497, -1.9, 1.60916
1, 1, 15.835, 21.449, 16.1016, 5.61403, 0.266667, -0.177479, 16.7792, -1.9, 1.60715
1, 1, 15.8706, 21.4847, 16.1373, 5.61403, 0.266667, -0.16868, 16.8077, -1.9, 1.6052
1, 1, 15.9051, 21.5192, 16.1718, 5.61403, 0.266667, -0.16017, 16.8353, -1.9, 1.60332
1, 1, 15.9385, 21.5526, 16.2052, 5.61403, 0.266667, -0.15194, 16.862, -1.9, 1.60149
1, 1, 15.9708, 21.5848, 16.2375, 5.61403, 0.266667, -0.14398, 17.2479, -0.1, 1.57516
1, 1, 16.0279, 21.642, 16.2946, 5.61403, 0.266667, -0.129889, 17.2936, -0.1, 1.57204
1, 1, 16.0832, 21.6972, 16.3499, 5.61403, 0.266667, -0.116261, 17.3378, -0.1, 1.56902
1, 1, 16.1367, 21.7507, 16.4033, 5.61403, 0.266667, -0.10308, 17.3806, -0.1, 1.5661
1, 1, 16.1884, 21.8024, 16.455, 5.61403, 0.266667, -0.0903319, 17.4219, -0.1, 1.56328
1, 1, 16.2383, 21.8524, 16.505, 5.61403, 0.266667, -0.0780026, 17.4619, -0.1, 1.56055
1, 1, 16.2867, 21.9007, 16.5534, 5.61403, 0.266667, -0.0660778, 17.7006, 0.9, 1.54425
1, 1, 16.3479, 21.9619, 16.6145, 5.61403, 0.266667, -0.0509936, 17.7495, 0.9, 1.54091
1, 1, 16.407, 22.0211, 16.6737, 5.61403, 0.266667, -0.0364042, 17.7969, 0.9, 1.53768
1, 1, 16.4643, 22.0783, 16.7309, 5.61403, 0.266667, -0.0222941, 17.8426, 0.9, 1.53456
1, 1, 16.5196, 22.1336, 16.7863, 5.61403, 0.266667, -0.00864729, 17.8869, 0.9, 1.53154
1, 1, 16.5731, 22.1872, 16.8398, 5.61403, 0.266667, 0.00455126, 17.9297, 0.9, 1.52861
1, 1, 16.6249, 22.2389, 16.8915, 5.61403, 0.266667, 0.0173166, 18.1511, 1.8, 1.5135
1, 1, 16.6879, 22.3019, 16.9546, 5.61403, 0.266667, 0.0328589, 18.2016, 1.8, 1.51006
1, 1, 16.7489, 22.3629, 17.0155, 5.61403, 0.266667, 0.0478909, 18.2503, 1.8, 1.50673
1, 1, 16.8078, 22.4219, 17.0745, 5.61403, 0.266667, 0.0624295, 18.2975, 1.8, 1.50351
1, 1, 16.8648, 22.4789, 17.1315, 5.61403, 0.266667, 0.0764907, 18.3431, 1.8, 1.5004
1, 1, 16.92, 22.534, 17.1867, 5.61403, 0.266667, 0.0900904, 18.3872, 1.8, 1.49739
1, 1, 16.9733, 22.5874, 17.24, 5.61403, 0.266667, 0.103243, 18.6299, 2.8, 1.48082
1, 1, 17.0393, 22.6534, 17.306, 5.61403, 0.266667, 0.119516, 18.6827, 2.8, 1.47722
1, 1, 17.1031, 22.7172, 17.3698, 5.61403, 0.266667, 0.135254, 18.7337, 2.8, 1.47373
1, 1, 17.1649, 22.7789, 17.4315, 5.61403, 0.266667, 0.150476, 18.7831, 2.8, 1.47036
1, 1, 17.2246, 22.8386, 17.4912, 5.61403, 0.266667, 0.165198, 18.8309, 2.8, 1.4671
1, 1, 17.2823, 22.8963, 17.549, 5.61403, 0.266667, 0.179436, 18.8771, 2.8, 1.46395
1, 1, 17.3381, 22.9522, 17.6048, 5.61403, 0.266667, 0.193207, 18.8817, 2.6, 1.46363
1, 1, 17.3893, 23.0033, 17.6559, 5.61403, 0.266667, 0.205816, 18.9226, 2.6, 1.46084
