# Number of Zones: 1
# Number of Rooms: 1
# Simulation Duration: 2674800 seconds
# Time Step: 600 seconds 
# Number of Time Instances: 4458
# Thermal Capacity of Room (C): 2000 kJ/K 
# Thermal Capacity of SPOT Region (C_): 200 kJ/K 
# Heat Transfer Coefficient for Outside (alpha_o): 0.048 kJ/K.s 
# Heat Transfer Coefficient for Regions (alpha_r): 0.1425 kJ/K.s 
# Heat Load Due to Lightening and Equipments (Q_l): 0.1 kW 
# Heat Load Due to Presence of Occupants (Q_h): 0.1 kW 
# Heat Load of SPOT Unit (Q_s): 0.7 kW 
# Coefficient of Fan Power Consumption (fan_coef): 0.094
# Density of Air (density): 1.225 kg/m3 
# Specific Heat Capacity of Air (specific_heat): 1.003 kJ/kg.K 
# Parameter-1 of Learned PMV Model: 0.2466
# Parameter-2 of Learned PMV Model: 1.4075
# Parameter-3 of Learned PMV Model: 0.581
# Parameter-4 of Learned PMV Model: 5.4668
# Heating Efficiency of AHU: 0.9
# Cooling Efficiency of AHU: 0.9

S_{SPOT}^1, Occupancy^1, T_{HVAC}^1, T_{SPOT}^1, T_{NoSPOT}^1, DeltaT_{SPOT}^1, DeltaT_{NoSPOT}^1, PPV^1, T_{MixedAir}, T_{ext}, P_{AHU}
1, -8.6, 6.26104, 5.16456, 6.20989, -1.09648, -0.0511487, -4.19322, 2.41165, -8.6, 2.58787
1, -8.6, 6.22655, 5.11882, 6.17447, -1.10773, -0.0520827, -4.2045, 2.37505, -8.6, 2.59037
1, -8.6, 6.19319, 5.07902, 6.14058, -1.11418, -0.0526173, -4.21431, 2.34321, -8.6, 2.59254
1, -8.6, 6.16093, 5.04307, 6.10801, -1.11787, -0.0529234, -4.22318, 2.31445, -8.6, 2.59451
1, -8.6, 6.12973, 5.00976, 6.07664, -1.11998, -0.0530987, -4.23139, 2.2878, -8.6, 2.59633
1, -8.6, 6.09956, 4.97837, 6.04636, -1.12119, -0.053199, -4.23913, 2.2627, -8.6, 2.59804
1, -8.6, 6.07037, 4.94849, 6.01712, -1.12188, -0.0532564, -4.2465, 2.23879, -8.6, 2.59967
1, -8.3, 6.04214, 4.91987, 5.98886, -1.12228, -0.0532893, -4.25356, 2.27589, -8.3, 2.59714
1, -8.3, 6.02816, 4.99566, 5.97486, -1.0325, -0.0533081, -4.23487, 2.33653, -8.3, 2.593
1, -8.3, 6.01464, 5.03353, 5.9656, -0.981109, -0.0490439, -4.22553, 2.36683, -8.3, 2.59093
1, -8.3, 6.00156, 5.04988, 5.95496, -0.951685, -0.0466027, -4.2215, 2.3799, -8.3, 2.59004
1, -8.3, 5.98892, 5.05408, 5.94371, -0.93484, -0.045205, -4.22047, 2.38326, -8.3, 2.58981
1, -8.3, 5.97668, 5.05149, 5.93228, -0.925196, -0.0444049, -4.2211, 2.38119, -8.3, 2.58995
1, -8.7, 5.96485, 5.04518, 5.9209, -0.919675, -0.0439468, -4.22266, 2.29614, -8.7, 2.59576
1, -8.7, 5.93565, 4.89913, 5.89196, -1.03651, -0.0436846, -4.25867, 2.17931, -8.7, 2.60373
1, -8.7, 5.9074, 4.804, 5.85817, -1.1034, -0.0492344, -4.28213, 2.1032, -8.7, 2.60893
1, -8.7, 5.88009, 4.73839, 5.82767, -1.1417, -0.0524117, -4.29831, 2.05071, -8.7, 2.61251
1, -8.7, 5.85367, 4.69004, 5.79944, -1.16362, -0.0542307, -4.31024, 2.01203, -8.7, 2.61515
1, -8.7, 5.82811, 4.65194, 5.77284, -1.17617, -0.0552721, -4.31963, 1.98155, -8.7, 2.61723
1, -8.6, 5.8034, 4.62004, 5.74753, -1.18336, -0.0558683, -4.3275, 1.97603, -8.6, 2.61761
1, -8.6, 5.78394, 4.62646, 5.72773, -1.15747, -0.0562096, -4.32591, 1.98117, -8.6, 2.61726
1, -8.6, 5.76511, 4.62246, 5.71013, -1.14265, -0.05498, -4.3269, 1.97797, -8.6, 2.61748
1, -8.6, 5.74691, 4.61274, 5.69263, -1.13417, -0.0542761, -4.3293, 1.97019, -8.6, 2.61801
1, -8.6, 5.7293, 4.59999, 5.67543, -1.12931, -0.0538731, -4.33244, 1.95999, -8.6, 2.6187
1, -8.6, 5.71227, 4.58574, 5.65863, -1.12653, -0.0536423, -4.33596, 1.94859, -8.6, 2.61948
1, -7.5, 5.6958, 4.57086, 5.64229, -1.12494, -0.0535102, -4.33963, 2.15669, -7.5, 2.60528
1, -7.5, 5.72871, 4.93468, 5.67527, -0.794028, -0.0534346, -4.24991, 2.44774, -7.5, 2.58541
1, -7.5, 5.76054, 5.15596, 5.72282, -0.604581, -0.0377163, -4.19534, 2.62477, -7.5, 2.57333
1, -7.5, 5.79132, 5.2952, 5.76261, -0.496123, -0.0287176, -4.161, 2.73616, -7.5, 2.56572
1, -7.5, 5.8211, 5.38707, 5.79753, -0.43403, -0.0235658, -4.13835, 2.80965, -7.5, 2.56071
1, -7.5, 5.84989, 5.45141, 5.82928, -0.398483, -0.0206164, -4.12248, 2.86113, -7.5, 2.55719
1, -7.3, 5.87774, 5.49961, 5.85882, -0.378131, -0.0189279, -4.1106, 2.93969, -7.3, 2.55183
1, -7.3, 5.91356, 5.60708, 5.8956, -0.30648, -0.0179612, -4.08409, 3.02566, -7.3, 2.54596
1, -7.3, 5.9482, 5.68274, 5.93364, -0.26546, -0.0145578, -4.06544, 3.08619, -7.3, 2.54183
1, -7.3, 5.98171, 5.73973, 5.9691, -0.241976, -0.0126094, -4.05138, 3.13178, -7.3, 2.53872
1, -7.3, 6.01411, 5.78558, 6.00262, -0.228531, -0.0114939, -4.04008, 3.16846, -7.3, 2.53621
1, -7.3, 6.04545, 5.82461, 6.03459, -0.220834, -0.0108552, -4.03045, 3.19969, -7.3, 2.53408
1, -7, 6.07576, 5.85933, 6.06527, -0.216428, -0.0104896, -4.02189, 3.28747, -7, 2.52809
1, -7, 6.1184, 5.99449, 6.10812, -0.123905, -0.0102803, -3.98856, 3.39559, -7, 2.52071
1, -7, 6.15963, 6.0887, 6.15375, -0.070936, -0.0058855, -3.96533, 3.47096, -7, 2.51557
1, -7, 6.19951, 6.1589, 6.19614, -0.0406111, -0.00336946, -3.94801, 3.52712, -7, 2.51173
1, -7, 6.23809, 6.21484, 6.23616, -0.0232501, -0.00192903, -3.93422, 3.57187, -7, 2.50868
1, -7, 6.27539, 6.26208, 6.27429, -0.0133109, -0.00110438, -3.92257, 3.60967, -7, 2.5061
1, -6.5, 6.31148, 6.30385, 6.31084, -0.00762073, -0.000632268, -3.91227, 3.74308, -6.5, 2.49699
1, -6.5, 6.36857, 6.51421, 6.36821, 0.145637, -0.000361985, -3.8604, 3.91137, -6.5, 2.4855
1, -6.5, 6.4238, 6.65717, 6.43071, 0.233377, 0.00691776, -3.82514, 4.02574, -6.5, 2.4777
1, -6.5, 6.47721, 6.76081, 6.48829, 0.283608, 0.0110854, -3.79958, 4.10865, -6.5, 2.47204
1, -6.5, 6.52886, 6.84123, 6.54233, 0.312366, 0.0134714, -3.77975, 4.17298, -6.5, 2.46765
1, -6.5, 6.57882, 6.90765, 6.59366, 0.328829, 0.0148374, -3.76337, 4.22612, -6.5, 2.46402
1, -6.1, 6.62714, 6.9654, 6.64276, 0.338255, 0.0156194, -3.74913, 4.35232, -6.1, 2.4554
1, -6.1, 6.69164, 7.15529, 6.7077, 0.463651, 0.0160671, -3.70231, 4.50423, -6.1, 2.44503
1, -6.1, 6.75401, 7.28945, 6.77604, 0.53544, 0.0220234, -3.66922, 4.61156, -6.1, 2.43771
1, -6.1, 6.81434, 7.39088, 6.83978, 0.576539, 0.0254334, -3.64421, 4.6927, -6.1, 2.43217
1, -6.1, 6.87269, 7.47276, 6.90008, 0.600069, 0.0273856, -3.62402, 4.75821, -6.1, 2.4277
1, -6.1, 6.92912, 7.54266, 6.95763, 0.613539, 0.0285033, -3.60678, 4.81413, -6.1, 2.42388
1, -4, 6.9837, 7.60495, 7.01285, 0.621251, 0.0291431, -3.59142, 5.28396, -4, 2.39181
1, -4, 7.12973, 8.3854, 7.15924, 1.25567, 0.0295094, -3.39896, 5.90832, -4, 2.34919
1, -4, 7.27096, 8.88983, 7.33061, 1.61887, 0.0596441, -3.27457, 6.31187, -4, 2.32165
1, -4, 7.40756, 9.23436, 7.48446, 1.8268, 0.0768963, -3.18961, 6.58749, -4, 2.30283
1, -4, 7.53967, 9.48552, 7.62645, 1.94584, 0.0867731, -3.12767, 6.78841, -4, 2.28912
1, -4, 7.66745, 9.68144, 7.75988, 2.014, 0.0924276, -3.07936, 6.94516, -4, 2.27842
1, -3.4, 7.79103, 9.84404, 7.88669, 2.05301, 0.0956648, -3.03926, 7.19523, -3.4, 2.26135
1, -3.4, 7.93719, 10.1925, 8.03471, 2.25535, 0.0975181, -2.95332, 7.47403, -3.4, 2.24232
1, -3.4, 8.07856, 10.4497, 8.18569, 2.37119, 0.107129, -2.88989, 7.6798, -3.4, 2.22827
1, -3.4, 8.21528, 10.6528, 8.32791, 2.4375, 0.112631, -2.83982, 7.84223, -3.4, 2.21718
1, -3.4, 8.34752, 10.823, 8.4633, 2.47547, 0.115781, -2.79785, 7.97839, -3.4, 2.20789
1, -3.4, 8.47541, 10.9726, 8.59299, 2.49721, 0.117585, -2.76095, 8.09809, -3.4, 2.19972
1, -2, 8.5991, 11.1088, 8.71772, 2.50965, 0.118617, -2.72738, 8.487, -2, 2.17317
1, -2, 8.7809, 11.7177, 8.90011, 2.93677, 0.119208, -2.57722, 8.97414, -2, 2.13992
1, -2, 8.95673, 12.138, 9.09622, 3.1813, 0.139497, -2.47356, 9.31042, -2, 2.11696
1, -2, 9.12678, 12.4481, 9.27789, 3.3213, 0.151112, -2.3971, 9.55846, -2, 2.10003
1, -2, 9.29125, 12.6927, 9.44901, 3.40144, 0.157762, -2.33678, 9.75415, -2, 2.08668
1, -2, 9.45032, 12.8976, 9.61189, 3.44733, 0.161568, -2.28624, 9.91812, -2, 2.07548
1, -1.4, 9.60417, 13.0778, 9.76792, 3.47359, 0.163748, -2.24182, 10.1822, -1.4, 2.05746
1, -1.4, 9.77961, 13.4482, 9.9446, 3.66863, 0.164996, -2.15046, 10.4786, -1.4, 2.03723
1, -1.4, 9.94928, 13.7296, 10.1235, 3.78029, 0.17426, -2.08109, 10.7037, -1.4, 2.02186
1, -1.4, 10.1134, 13.9576, 10.293, 3.84422, 0.179564, -2.02485, 10.8861, -1.4, 2.00941
1, -1.4, 10.2721, 14.1529, 10.4547, 3.88081, 0.1826, -1.97669, 11.0423, -1.4, 1.99874
1, -1.4, 10.4256, 14.3274, 10.61, 3.90177, 0.184339, -1.93367, 11.1819, -1.4, 1.98922
1, -0.7, 10.5741, 14.4879, 10.7594, 3.91376, 0.185334, -1.8941, 11.4503, -0.7, 1.9709
1, -0.7, 10.7488, 14.8794, 10.9347, 4.13063, 0.185904, -1.79754, 11.7635, -0.7, 1.94952
1, -0.7, 10.9177, 15.1725, 11.1139, 4.25478, 0.196205, -1.72526, 11.998, -0.7, 1.93351
1, -0.7, 11.0811, 15.407, 11.2832, 4.32586, 0.202102, -1.66744, 12.1856, -0.7, 1.92071
1, -0.7, 11.2391, 15.6057, 11.4446, 4.36656, 0.205479, -1.61844, 12.3445, -0.7, 1.90986
1, -0.7, 11.392, 15.7818, 11.5994, 4.38985, 0.207411, -1.575, 12.4855, -0.7, 1.90024
1, -0.1, 11.5398, 15.943, 11.7483, 4.40319, 0.208518, -1.53526, 12.7344, -0.1, 1.88325
1, -0.1, 11.7094, 16.3002, 11.9186, 4.59083, 0.209152, -1.44716, 13.0202, -0.1, 1.86374
1, -0.1, 11.8734, 16.5717, 12.0915, 4.69825, 0.218064, -1.38022, 13.2374, -0.1, 1.84891
1, -0.1, 12.0321, 16.7919, 12.2553, 4.75975, 0.223167, -1.32593, 13.4135, -0.1, 1.83689
1, -0.1, 12.1856, 16.9805, 12.4116, 4.79495, 0.226088, -1.27941, 13.5644, -0.1, 1.82659
1, -0.1, 12.334, 17.1491, 12.5617, 4.81511, 0.22776, -1.23784, 13.6993, -0.1, 1.81738
1, -0.5, 12.4775, 17.3042, 12.7062, 4.82665, 0.228718, -1.1996, 13.7433, -0.5, 1.81438
1, -0.5, 12.5986, 17.3118, 12.8278, 4.71326, 0.229266, -1.1977, 13.7495, -0.5, 1.81396
1, -0.5, 12.7157, 17.364, 12.9395, 4.64834, 0.22388, -1.18484, 13.7912, -0.5, 1.81111
1, -0.5, 12.8289, 17.4401, 13.0497, 4.61117, 0.220796, -1.16608, 13.8521, -0.5, 1.80695
1, -0.5, 12.9384, 17.5283, 13.1575, 4.5899, 0.219031, -1.14431, 13.9227, -0.5, 1.80213
1, -0.5, 13.0444, 17.6221, 13.2624, 4.57772, 0.21802, -1.12119, 13.9977, -0.5, 1.79701
1, -1.8, 13.1468, 17.7176, 13.3643, 4.57074, 0.217441, -1.09765, 13.8141, -1.8, 1.80955
1, -1.8, 13.1882, 17.3649, 13.4053, 4.17675, 0.21711, -1.1846, 13.532, -1.8, 1.8288
1, -1.8, 13.2282, 17.1794, 13.4266, 3.95119, 0.198396, -1.23036, 13.3835, -1.8, 1.83894
1, -1.8, 13.2669, 17.089, 13.4546, 3.82206, 0.187681, -1.25266, 13.3112, -1.8, 1.84387
1, -1.8, 13.3043, 17.0525, 13.4859, 3.74813, 0.181548, -1.26166, 13.282, -1.8, 1.84587
1, -1.8, 13.3405, 17.0463, 13.5186, 3.7058, 0.178036, -1.26317, 13.2771, -1.8, 1.8462
1, -2.3, 13.3756, 17.0571, 13.5516, 3.68157, 0.176026, -1.26051, 13.1857, -2.3, 1.85244
1, -2.3, 13.3872, 16.9049, 13.5621, 3.5177, 0.174875, -1.29805, 13.0639, -2.3, 1.86075
1, -2.3, 13.3985, 16.8224, 13.5656, 3.42388, 0.167091, -1.3184, 12.9979, -2.3, 1.86526
1, -2.3, 13.4094, 16.7796, 13.572, 3.37017, 0.162634, -1.32896, 12.9637, -2.3, 1.8676
1, -2.3, 13.42, 16.7594, 13.58, 3.33942, 0.160083, -1.33394, 12.9475, -2.3, 1.8687
1, -2.3, 13.4302, 16.752, 13.5888, 3.32182, 0.158623, -1.33576, 12.9416, -2.3, 1.8691
1, -2.5, 13.44, 16.7518, 13.5978, 3.31174, 0.157786, -1.33581, 12.9014, -2.5, 1.87184
1, -2.5, 13.4407, 16.6867, 13.598, 3.24597, 0.157308, -1.35187, 12.8493, -2.5, 1.8754
1, -2.5, 13.4413, 16.6497, 13.5955, 3.20832, 0.154184, -1.36099, 12.8197, -2.5, 1.87742
1, -2.5, 13.442, 16.6287, 13.5944, 3.18676, 0.152395, -1.36616, 12.803, -2.5, 1.87856
1, -2.5, 13.4426, 16.617, 13.5939, 3.17442, 0.151371, -1.36905, 12.7936, -2.5, 1.8792
1, -2.5, 13.4431, 16.6105, 13.5939, 3.16736, 0.150785, -1.37065, 12.7884, -2.5, 1.87956
1, -2.9, 13.4437, 16.607, 13.5942, 3.16331, 0.150449, -1.37151, 12.7056, -2.9, 1.88521
1, -2.9, 13.4265, 16.4675, 13.5768, 3.041, 0.150257, -1.40592, 12.594, -2.9, 1.89283
1, -2.9, 13.4098, 16.3808, 13.5543, 2.97097, 0.144447, -1.42729, 12.5247, -2.9, 1.89756
1, -2.9, 13.3937, 16.3246, 13.5349, 2.93088, 0.141121, -1.44115, 12.4797, -2.9, 1.90063
1, -2.9, 13.3782, 16.2861, 13.5174, 2.90793, 0.139217, -1.45065, 12.4489, -2.9, 1.90273
1, -2.9, 13.3631, 16.2579, 13.5012, 2.89479, 0.138127, -1.4576, 12.4263, -2.9, 1.90427
1, -3.4, 13.3485, 16.2358, 13.486, 2.88727, 0.137502, -1.46305, 12.3086, -3.4, 1.91231
1, -3.4, 13.3122, 16.0452, 13.4494, 2.73296, 0.137145, -1.51005, 12.1562, -3.4, 1.92272
1, -3.4, 13.2771, 15.9218, 13.407, 2.64462, 0.129816, -1.54049, 12.0574, -3.4, 1.92946
1, -3.4, 13.2432, 15.8372, 13.3688, 2.59404, 0.125619, -1.56134, 11.9898, -3.4, 1.93407
1, -3.4, 13.2104, 15.7755, 13.3336, 2.56509, 0.123217, -1.57657, 11.9404, -3.4, 1.93745
1, -3.4, 13.1786, 15.7271, 13.3005, 2.54851, 0.121842, -1.58849, 11.9017, -3.4, 1.94008
1, -3.7, 13.1479, 15.6869, 13.269, 2.53902, 0.121054, -1.5984, 11.8095, -3.7, 1.94638
1, -3.7, 13.1049, 15.5485, 13.2255, 2.44359, 0.120604, -1.63255, 11.6988, -3.7, 1.95394
1, -3.7, 13.0633, 15.4522, 13.1793, 2.38896, 0.116071, -1.65628, 11.6218, -3.7, 1.95919
1, -3.7, 13.023, 15.3807, 13.1365, 2.35768, 0.113475, -1.67392, 11.5646, -3.7, 1.9631
1, -3.7, 12.9841, 15.3239, 13.0961, 2.33977, 0.11199, -1.68793, 11.5191, -3.7, 1.9662
1, -3.7, 12.9465, 15.276, 13.0576, 2.32952, 0.111139, -1.69975, 11.4808, -3.7, 1.96882
1, -4.1, 12.91, 15.2337, 13.0207, 2.32365, 0.110652, -1.71017, 11.367, -4.1, 1.97659
1, -4.1, 12.8571, 15.0574, 12.9674, 2.20029, 0.110373, -1.75366, 11.2259, -4.1, 1.98622
1, -4.1, 12.8058, 14.9355, 12.9103, 2.12967, 0.104514, -1.78371, 11.1284, -4.1, 1.99287
1, -4.1, 12.7563, 14.8455, 12.8574, 2.08923, 0.101159, -1.8059, 11.0564, -4.1, 1.99778
1, -4.1, 12.7084, 14.7744, 12.8076, 2.06609, 0.0992386, -1.82342, 10.9996, -4.1, 2.00167
1, -4.1, 12.662, 14.7148, 12.7601, 2.05283, 0.0981391, -1.83812, 10.9519, -4.1, 2.00492
1, -3.8, 12.6172, 14.6624, 12.7147, 2.04525, 0.0975096, -1.85105, 10.9699, -3.8, 2.00369
1, -3.8, 12.5871, 14.718, 12.6843, 2.1309, 0.0971492, -1.83733, 11.0144, -3.8, 2.00065
1, -3.8, 12.5581, 14.738, 12.6593, 2.17994, 0.101218, -1.8324, 11.0304, -3.8, 1.99956
1, -3.8, 12.53, 14.738, 12.6335, 2.20802, 0.103547, -1.83241, 11.0304, -3.8, 1.99956
1, -3.8, 12.5028, 14.7269, 12.6077, 2.22409, 0.104881, -1.83515, 11.0215, -3.8, 2.00017
1, -3.8, 12.4765, 14.7098, 12.5822, 2.23329, 0.105644, -1.83936, 11.0078, -3.8, 2.0011
1, -3.6, 12.4511, 14.6897, 12.5572, 2.23856, 0.106081, -1.84433, 11.0317, -3.6, 1.99947
1, -3.6, 12.4354, 14.737, 12.5417, 2.30158, 0.106332, -1.83267, 11.0696, -3.6, 1.99689
1, -3.6, 12.4202, 14.7578, 12.5295, 2.33765, 0.109325, -1.82752, 11.0863, -3.6, 1.99575
1, -3.6, 12.4055, 14.7638, 12.5165, 2.35831, 0.111038, -1.82605, 11.091, -3.6, 1.99542
1, -3.6, 12.3913, 14.7614, 12.5033, 2.37013, 0.11202, -1.82663, 11.0891, -3.6, 1.99555
1, -3.6, 12.3775, 14.7544, 12.4901, 2.3769, 0.112581, -1.82835, 11.0836, -3.6, 1.99593
1, -3.4, 12.3643, 14.745, 12.4772, 2.38077, 0.112903, -1.83068, 11.116, -3.4, 1.99372
1, -3.4, 12.3603, 14.8033, 12.4734, 2.44299, 0.113087, -1.81631, 11.1626, -3.4, 1.99053
1, -3.4, 12.3564, 14.835, 12.4725, 2.47861, 0.116042, -1.80848, 11.188, -3.4, 1.9888
1, -3.4, 12.3527, 14.8517, 12.4704, 2.49901, 0.117734, -1.80437, 11.2014, -3.4, 1.98789
1, -3.4, 12.3491, 14.8598, 12.4678, 2.51068, 0.118703, -1.80237, 11.2078, -3.4, 1.98745
1, -3.4, 12.3456, 14.863, 12.4649, 2.51736, 0.119257, -1.80158, 11.2104, -3.4, 1.98727
1, -6.6, 12.3423, 14.8635, 12.4618, 2.52119, 0.119575, -1.80147, 10.5708, -6.6, 2.03093
1, -6.6, 12.1969, 13.7603, 12.3167, 1.56338, 0.119757, -2.07351, 9.68826, -6.6, 2.09117
1, -6.6, 12.0564, 13.0714, 12.1306, 1.01504, 0.0742606, -2.24339, 9.13713, -6.6, 2.12879
1, -6.6, 11.9204, 12.6215, 11.9686, 0.701108, 0.0482142, -2.35433, 8.77723, -6.6, 2.15336
1, -6.6, 11.7889, 12.3103, 11.8222, 0.521384, 0.0333026, -2.43107, 8.52826, -6.6, 2.17036
1, -6.6, 11.6618, 12.0803, 11.6865, 0.418492, 0.0247657, -2.48781, 8.34421, -6.6, 2.18292
1, -7.3, 11.5388, 11.8984, 11.5587, 0.359587, 0.0198784, -2.53266, 8.05869, -7.3, 2.20241
1, -7.3, 11.3887, 11.5046, 11.4058, 0.115863, 0.0170804, -2.62976, 7.74368, -7.3, 2.22391
1, -7.3, 11.2436, 11.22, 11.2491, -0.0236685, 0.0055035, -2.69996, 7.51597, -7.3, 2.23945
1, -7.3, 11.1033, 10.9997, 11.1022, -0.10355, -0.00112425, -2.75427, 7.33979, -7.3, 2.25148
1, -7.3, 10.9675, 10.8183, 10.9626, -0.149283, -0.00491864, -2.79902, 7.19461, -7.3, 2.26139
1, -7.3, 10.8363, 10.6608, 10.8292, -0.175465, -0.00709093, -2.83785, 7.06864, -7.3, 2.26999
1, -7.5, 10.7093, 10.5188, 10.701, -0.190454, -0.00833456, -2.87285, 6.91507, -7.5, 2.28047
1, -7.5, 10.5776, 10.3186, 10.5686, -0.259035, -0.00904655, -2.92224, 6.75486, -7.5, 2.29141
1, -7.5, 10.4502, 10.152, 10.4379, -0.298298, -0.0123042, -2.96333, 6.62156, -7.5, 2.30051
1, -7.5, 10.3271, 10.0063, 10.3129, -0.320775, -0.0141691, -2.99925, 6.50504, -7.5, 2.30846
1, -7.5, 10.2079, 9.87429, 10.1927, -0.333644, -0.0152368, -3.0318, 6.39943, -7.5, 2.31567
1, -7.5, 10.0927, 9.7517, 10.0769, -0.341011, -0.0158481, -3.06203, 6.30136, -7.5, 2.32236
1, -8.6, 9.98127, 9.63604, 9.96507, -0.345229, -0.016198, -3.09055, 5.98883, -8.6, 2.3437
1, -8.6, 9.82465, 9.147, 9.80825, -0.677644, -0.0163984, -3.21115, 5.5976, -8.6, 2.3704
1, -8.6, 9.67317, 8.80521, 9.64098, -0.867951, -0.0321881, -3.29543, 5.32417, -8.6, 2.38907
1, -8.6, 9.52666, 8.54976, 9.48543, -0.976902, -0.0412277, -3.35843, 5.1198, -8.6, 2.40302
1, -8.6, 9.38496, 8.34568, 9.33856, -1.03928, -0.0464029, -3.40875, 4.95655, -8.6, 2.41416
1, -8.6, 9.24791, 8.17293, 9.19855, -1.07499, -0.0493657, -3.45136, 4.81834, -8.6, 2.42359
1, -8, 9.11537, 8.01994, 9.06431, -1.09543, -0.0510618, -3.48908, 4.81595, -8, 2.42376
1, -8, 9.01381, 8.08668, 8.96178, -0.927134, -0.0520329, -3.47263, 4.86934, -8, 2.42011
1, -8, 8.91559, 8.08481, 8.87155, -0.830784, -0.0440389, -3.47309, 4.86785, -8, 2.42021
1, -8, 8.8206, 8.04497, 8.78113, -0.775624, -0.0394623, -3.48291, 4.83598, -8, 2.42239
1, -8, 8.72872, 7.98467, 8.69188, -0.744045, -0.0368421, -3.49778, 4.78774, -8, 2.42568
1, -8, 8.63986, 7.91389, 8.60452, -0.725966, -0.0353421, -3.51523, 4.73111, -8, 2.42955
1, -7.7, 8.55391, 7.8383, 8.51943, -0.715616, -0.0344834, -3.53388, 4.73064, -7.7, 2.42958
1, -7.7, 8.48411, 7.86442, 8.45012, -0.61969, -0.0339917, -3.52743, 4.75154, -7.7, 2.42815
1, -7.7, 8.4166, 7.85183, 8.38717, -0.564773, -0.0294353, -3.53054, 4.74146, -7.7, 2.42884
1, -7.7, 8.35131, 7.81797, 8.32448, -0.533332, -0.0268267, -3.53889, 4.71438, -7.7, 2.43069
1, -7.7, 8.28815, 7.77282, 8.26282, -0.515333, -0.0253333, -3.55002, 4.67826, -7.7, 2.43316
1, -7.7, 8.22708, 7.72205, 8.2026, -0.505028, -0.0244783, -3.56254, 4.63764, -7.7, 2.43593
1, -6.4, 8.168, 7.66888, 8.14402, -0.499129, -0.0239888, -3.57566, 4.8551, -6.4, 2.42108
1, -6.4, 8.16859, 8.06284, 8.14488, -0.105751, -0.0237086, -3.4785, 5.17027, -6.4, 2.39957
1, -6.4, 8.16916, 8.28862, 8.16414, 0.119457, -0.00502319, -3.42283, 5.35089, -6.4, 2.38724
1, -6.4, 8.16971, 8.4181, 8.17538, 0.248389, 0.00567422, -3.3909, 5.45448, -6.4, 2.38017
1, -6.4, 8.17024, 8.49244, 8.18204, 0.322203, 0.0117985, -3.37256, 5.51395, -6.4, 2.37611
1, -6.4, 8.17075, 8.53521, 8.18606, 0.364461, 0.0153046, -3.36202, 5.54817, -6.4, 2.37378
1, -4.2, 8.17125, 8.5599, 8.18856, 0.388654, 0.0173119, -3.35593, 6.00792, -4.2, 2.34239
1, -4.2, 8.26941, 9.33191, 8.28787, 1.0625, 0.018461, -3.16555, 6.62553, -4.2, 2.30023
1, -4.2, 8.36435, 9.81263, 8.41482, 1.44828, 0.0504689, -3.04701, 7.0101, -4.2, 2.27398
1, -4.2, 8.45617, 10.1253, 8.52496, 1.66914, 0.0687935, -2.9699, 7.26025, -4.2, 2.25691
1, -4.2, 8.54498, 10.3406, 8.62426, 1.79558, 0.0792843, -2.91682, 7.43245, -4.2, 2.24515
1, -4.2, 8.63087, 10.4988, 8.71616, 1.86797, 0.0852902, -2.87779, 7.55907, -4.2, 2.23651
1, -2, 8.71394, 10.6234, 8.80267, 1.90941, 0.0887287, -2.84708, 8.09868, -2, 2.19968
1, -2, 8.89196, 11.4851, 8.98266, 2.59314, 0.0906971, -2.63457, 8.78808, -2, 2.15262
1, -2, 9.06414, 12.0487, 9.18731, 2.98457, 0.123174, -2.49559, 9.23897, -2, 2.12184
1, -2, 9.23067, 12.4393, 9.37243, 3.20867, 0.141767, -2.39926, 9.55147, -2, 2.10051
1, -2, 9.39173, 12.7287, 9.54414, 3.33696, 0.152412, -2.32791, 9.78295, -2, 2.08471
1, -2, 9.5475, 12.9579, 9.70601, 3.41041, 0.158506, -2.27138, 9.96633, -2, 2.07219
1, 1.8, 9.69816, 13.1506, 9.86015, 3.45246, 0.161994, -2.22386, 10.8805, 1.8, 2.00979
1, 1.8, 10.0126, 14.6291, 10.1766, 4.61653, 0.163992, -1.85926, 12.0633, 1.8, 1.92905
1, 1.8, 10.3167, 15.5997, 10.536, 5.28297, 0.219285, -1.61992, 12.8397, 1.8, 1.87606
1, 1.8, 10.6108, 16.2753, 10.8618, 5.6645, 0.250941, -1.45331, 13.3803, 1.8, 1.83916
1, 1.8, 10.8953, 16.7782, 11.1644, 5.88292, 0.269064, -1.32929, 13.7826, 1.8, 1.8117
1, 1.8, 11.1704, 17.1784, 11.4499, 6.00797, 0.279439, -1.23061, 14.1027, 1.8, 1.78984
1, 2.7, 11.4365, 17.5161, 11.7219, 6.07957, 0.285379, -1.14733, 14.5529, 2.7, 1.75912
1, 2.7, 11.7338, 18.1244, 12.0226, 6.39055, 0.288779, -0.997325, 15.0395, 2.7, 1.7259
1, 2.7, 12.0214, 18.59, 12.325, 6.56859, 0.303551, -0.882508, 15.412, 2.7, 1.70047
1, 2.7, 12.2995, 18.97, 12.6115, 6.67052, 0.312008, -0.788788, 15.716, 2.7, 1.67972
1, 2.7, 12.5685, 19.2974, 12.8854, 6.72887, 0.31685, -0.708066, 15.9779, 2.7, 1.66184
1, 2.7, 12.8287, 19.591, 13.1483, 6.76228, 0.319621, -0.635672, 16.2128, 2.7, 1.64581
